A,B,C,G,Va,Vb,Vc,Ia,Ib,Ic
0,0,0,0,-0.5800641142,-5.604087084,6.18415117,-61.22433816,34.97196046,26.25237764
0,0,0,0,0.09514080527,-5.960796746,5.865655913,-61.42109836,29.82032509,31.60077321
0,0,0,0,1.339440656,-6.465751611,5.126310927,-60.20239033,19.53622996,40.66616032
0,0,0,0,1.613305131,-6.549540636,4.936235476,-59.65028708,17.13074286,42.51954416
0,0,0,0,2.674603972,-6.772691155,4.098087155,-56.4572441,7.282296134,49.17494791
0,0,0,0,3.38578079,-6.820921698,3.435140881,-53.26638575,0.1574571556,53.10892854
0,0,0,0,4.203219268,-6.752380041,2.549160747,-48.31234064,-8.674942866,56.98728345
0,0,0,0,4.509881484,-6.684475416,2.174593906,-46.01620188,-12.20710826,58.22331009
0,0,0,0,5.541233531,-6.210609554,0.6693759996,-35.74573198,-25.35941079,61.10514276
0,0,0,0,6.325937486,-5.364143254,-0.9617942558,-22.88913713,-37.885124,60.77426112
0,0,0,0,6.558408652,-4.891586771,-1.666821904,-16.77865953,-42.74556807,59.52422759
0,0,0,0,6.780078327,-4.012139354,-2.767938996,-6.502059442,-49.60283647,56.1048959
0,0,0,0,6.720981751,-2.360367783,-4.360613991,10.33320543,-57.55129923,47.21809379
0,0,0,0,5.924055039,-0.03205698196,-5.891998078,30.36105671,-61.35257464,30.99151791
0,0,0,0,5.321238721,1.038383031,-6.359621773,38.34203088,-60.64735182,22.30532092
0,0,0,0,4.864579421,1.712580967,-6.577160407,42.96959838,-59.40459191,16.43499351
0,0,0,0,3.952199795,2.843521645,-6.79572146,49.97242803,-55.80108206,5.828654019
0,0,0,0,3.603609162,3.219080548,-6.822689729,52.06151388,-54.13127094,2.069757041
0,0,0,0,3.10593731,3.712066028,-6.818003357,54.59575605,-51.52333404,-3.072422023
0,0,0,0,1.987983682,4.663369638,-6.651353338,58.66829874,-44.85520711,-13.81309164
0,0,0,0,1.509428095,5.01296599,-6.522394104,59.8139247,-41.70208339,-18.11184132
0,0,0,0,0.9548967357,5.378895141,-6.333791896,60.73480024,-37.84509028,-22.88970997
0,0,0,0,0.7783295268,5.486889467,-6.265219013,60.93959863,-36.57281454,-24.3667841
0,0,0,0,-0.294585404,6.05717525,-5.762589865,61.29241491,-28.39604852,-32.89636641
0,0,0,0,-1.259443245,6.444284075,-5.184840849,60.30514372,-20.39026584,-39.9148779
0,0,0,0,-1.873980192,6.62635852,-4.752378346,59.00715643,-14.9568228,-44.05033365
0,0,0,0,-3.679156746,6.825414517,-3.146257787,51.71076047,2.746283722,-54.45704421
0,0,0,0,-5.597032964,6.192377919,-0.5953449712,35.19730131,25.93728545,-61.13458678
0,0,0,0,-6.321716852,5.405566497,0.9161503405,23.27662907,37.5425902,-60.81921929
0,0,0,0,-6.638811613,4.717506798,1.921304801,14.49425686,44.40510312,-58.89936
0,0,0,0,-6.4680254,1.329642268,5.13838312,-19.76511587,60.21844233,-40.45332643
0,0,0,0,-5.53159473,-0.7059886741,6.237583391,-36.02519314,61.06710638,-25.04191321
0,0,0,0,-4.761592718,-1.861671995,6.6232647,-44.01990106,59.07557738,-15.05567629
0,0,0,0,-4.729782081,-1.904188237,6.633970304,-44.29594628,58.96617191,-14.6702256
0,0,0,0,-4.636023451,-2.027537881,6.663561319,-45.08920077,58.63352586,-13.54432507
0,0,0,0,-3.894808286,-2.913451711,6.808259984,-50.43458807,55.54063405,-5.106045952
0,0,0,0,-3.882591033,-2.926888474,6.809479494,-50.51060326,55.4836081,-4.97300481
0,0,0,0,-3.326149875,-3.505020869,6.83117073,-53.62155868,52.71066828,0.9108904355
0,0,0,0,-3.155411829,-3.670125534,6.825537349,-54.44863486,51.79605923,2.652575663
0,0,0,0,-2.817299668,-3.981659709,6.798959363,-55.92649687,49.90484033,6.021656563
0,0,0,0,-2.16180054,-4.532093458,6.693893984,-58.23620249,45.96044252,12.27576
0,0,0,0,-2.131064867,-4.556280187,6.68734504,-58.32766927,45.76707146,12.56059784
0,0,0,0,-1.897908907,-4.735254106,6.633162998,-58.97480771,44.27686112,14.69794662
0,0,0,0,-0.5933129747,-5.598538741,6.1918517,-61.16245071,35.22184205,25.94060868
0,0,0,0,0.3562400525,-6.088004284,5.731764216,-61.31375692,27.91028821,33.40346874
0,0,0,0,0.7853374939,-6.271569263,5.486231753,-60.99184748,24.41119409,36.58065341
0,0,0,0,1.555055438,-6.54072198,4.985666525,-59.79049598,17.82238755,41.96810846
0,0,0,0,2.928744311,-6.812474459,3.883730131,-55.48238364,4.981465962,50.5009177
0,0,0,0,3.850100342,-6.816162627,2.966062267,-50.73980299,-4.557754376,55.29755739
0,0,0,0,4.614122274,-6.674749115,2.060626823,-45.30837796,-13.21731499,58.52569298
0,0,0,0,5.810588943,-6.02423544,0.2136464786,-32.350228,-29.00394103,61.35416906
0,0,0,0,6.034757992,-5.798932661,-0.2358253503,-28.84938884,-32.49807415,61.34746302
0,0,0,0,6.362304652,-5.347393553,-1.014911118,-22.46437623,-38.23825632,60.70263258
0,0,0,0,6.626684356,-4.76844297,-1.858241405,-15.08520065,-43.98386692,59.0690676
0,0,0,0,6.830893183,-3.648895544,-3.181997659,-2.408932299,-51.90916086,54.31809317
0,0,0,0,6.463629045,-1.30648791,-5.157141156,19.99174383,-60.24841183,40.25666803
0,0,0,0,5.820000384,0.1926872359,-6.012687641,32.2088262,-61.34689625,29.13807006
0,0,0,0,5.585498242,0.6174567988,-6.202955062,35.39968726,-61.11709039,25.71740314
0,0,0,0,5.381237367,0.9572368437,-6.338474232,37.86571197,-60.76027198,22.89456001
0,0,0,0,3.891214544,2.917579442,-6.808794009,50.47677272,-55.46914019,4.992367497
0,0,0,0,3.430551179,3.400846098,-6.831397301,53.10159498,-53.19636841,0.09477345585
0,0,0,0,3.424648192,3.406755948,-6.831404163,53.13229561,-53.16577809,0.03348251525
0,0,0,0,3.412976116,3.418421561,-6.8313977,53.19279261,-53.10518745,-0.08760513735
0,0,0,0,3.402517345,3.428852,-6.831369368,53.24676711,-53.05077824,-0.1959888465
0,0,0,0,3.381820034,3.449430703,-6.83125076,53.35293066,-52.94278113,-0.4101495019
0,0,0,0,3.369940003,3.461205275,-6.831145301,53.41347955,-52.8805981,-0.5328814205
0,0,0,0,3.331486727,3.499133545,-6.830620295,53.60753838,-52.67836022,-0.9291781271
0,0,0,0,3.286866868,3.542792036,-6.829658927,53.82906075,-52.44186233,-1.387198393
0,0,0,0,2.924659512,3.883724504,-6.80838404,55.48752955,-50.45219025,-5.035339278
0,0,0,0,2.912226725,3.895015992,-6.807242741,55.54019187,-50.38176268,-5.158429159
0,0,0,0,2.807260522,3.989299661,-6.796560207,55.97394166,-49.78173434,-6.192207296
0,0,0,0,2.772105456,4.020463159,-6.792568639,56.11491895,-49.5786278,-6.536291126
0,0,0,0,2.682895328,4.098627437,-6.781522789,56.46315354,-49.0584659,-7.404687622
0,0,0,0,2.005024401,4.651727997,-6.656752421,58.68553572,-44.89414179,-13.79139394
0,0,0,0,1.532821959,4.997106646,-6.529928629,59.81976496,-41.78635849,-18.03340648
0,0,0,0,-0.08018547383,5.952704395,-5.872518947,61.36730387,-30.00704835,-31.36025551
0,0,0,0,-1.541647723,6.52989201,-4.988244312,59.77458949,-17.83677655,-41.93781292
0,0,0,0,-3.558041226,6.82244586,-3.26440466,52.34984182,1.568380005,-53.91822181
0,0,0,0,-5.428192204,6.294180867,-0.8659886945,37.16693199,23.71451794,-60.88144902
0,0,0,0,-6.117645241,5.67467345,0.4429717397,27.16225115,34.08275304,-61.2450033
0,0,0,0,-6.557918746,4.90861604,1.649302638,16.92974613,42.62581164,-59.55555692
0,0,0,0,-6.787990298,3.98895887,2.799031343,6.194022005,49.78474167,-55.97876285
0,0,0,0,-6.71311415,2.298769366,4.414344674,-10.95451963,57.77748911,-46.82296871
0,0,0,0,-6.18991091,0.6063228027,5.583587976,-25.80064122,61.1301379,-35.32949594
0,0,0,0,-5.789366961,-0.235648231,6.02501505,-32.45879157,61.34277242,-28.88398012
0,0,0,0,-5.448548475,-0.8362255428,6.284773869,-36.92214773,60.9225984,-24.00044995
0,0,0,0,-4.456229647,-2.251144783,6.70737426,-46.45503953,57.96777059,-11.51273032
0,0,0,0,-4.094896052,-2.683979327,6.778875203,-49.07150967,56.46438467,-7.392874277
0,0,0,0,-3.891655946,-2.912849881,6.804505648,-50.39185974,55.54305198,-5.15119152
0,0,0,0,-3.819225215,-2.992087059,6.811312094,-50.83825409,55.20265142,-4.364396601
0,0,0,0,-3.784333889,-3.029837573,6.814171281,-51.04893753,55.0364968,-3.987558544
0,0,0,0,-3.397076449,-3.431506307,6.82858257,-53.20757591,53.10248514,0.105091473
0,0,0,0,-3.181060206,-3.642642189,6.823702206,-54.27764936,51.9566532,2.320996856
0,0,0,0,-3.164191635,-3.658763051,6.822954497,-54.35740708,51.86527403,2.492133759
0,0,0,0,-3.135399857,-3.686158771,6.821558439,-54.49229652,51.7086836,2.783613622
0,0,0,0,-2.567199102,-4.197362839,6.764561744,-56.84880514,48.46563459,8.383171222
0,0,0,0,-1.985016515,-4.667566988,6.6525833,-58.70739715,44.86468158,13.84271623
0,0,0,0,-1.758263873,-4.837163977,6.595427645,-59.29079577,43.39195498,15.89884145
0,0,0,0,-0.8396744602,-5.451939896,6.291614141,-60.90432206,37.05089378,23.85342891
1,1,1,1,0.6056004042,-3.197258088,2.59165769,-60.42969896,20.90616631,39.52353268
1,1,1,1,0.05893374196,-0.01465474969,-0.04427898886,-58.78167733,14.12195362,44.65972374
1,1,1,1,0.05525917155,-0.004598282955,-0.05066088712,-55.02302752,4.058053391,50.96497416
1,1,1,1,0.05038374025,0.004984143716,-0.05536788351,-50.07342163,-5.523768844,55.5971905
1,1,1,1,0.03653806426,0.02408445199,-0.06062251624,-36.10115071,-24.57988992,60.68104064
1,1,1,1,0.01030308614,0.0465856492,-0.05688873808,-9.768831223,-46.92650061,56.69533185
1,1,1,1,-0.002116966627,0.05335173068,-0.05123476613,2.657041567,-53.59842197,50.94138042
1,1,1,1,-0.01466223453,0.05790902411,-0.04324679089,15.18532997,-58.04883992,42.86350998
1,1,1,1,-0.02815705334,0.05995407872,-0.03179702613,28.63066352,-59.96524512,31.33458162
1,1,1,1,-0.03240621203,0.05985373076,-0.02744751944,32.85672538,-59.81836453,26.96163917
1,1,1,1,-0.03947051741,0.05864122895,-0.01917071181,39.87186264,-58.52935052,18.65748791
1,1,1,1,-0.0424822329,0.05763052149,-0.01514828897,42.8574611,-57.47941941,14.62195834
1,1,1,1,-0.04998684377,0.0531335385,-0.003146694948,50.27707319,-52.88371098,2.606637812
1,1,1,1,-0.05130923671,0.05190980798,-0.0006005715899,51.57939184,-51.63934058,0.05994876581
1,1,1,1,-0.05134659152,0.05187271956,-0.0005261283509,51.61616416,-51.60145764,-0.01470649398
1,1,1,1,-0.05139612866,0.05182324618,-0.0004271178457,51.66492667,-51.55097094,-0.1139557072
1,1,1,1,-0.05191976191,0.05128084177,0.0006389197946,52.18019973,-50.99929455,-1.180905153
1,1,1,1,-0.05289562339,0.05017197802,0.002723644989,53.13949875,-49.87442965,-3.265069084
1,1,1,1,-0.05365373903,0.04920956546,0.004444173149,53.88370273,-48.89918968,-4.984513031
1,1,1,1,-0.05478877726,0.04756198684,0.007226789956,54.99576872,-47.2313423,-7.764426395
1,1,1,1,-0.05751804755,0.0418586622,0.01565938674,57.65387777,-41.4731129,-16.18076485
1,1,1,1,-0.05809430814,0.04002512792,0.01806918144,58.20757351,-39.62288049,-18.584693
1,1,1,1,-0.05910556538,0.03496375859,0.02414180734,59.15951209,-34.52330388,-24.63620819
1,1,1,1,-0.05935991166,0.02756518229,0.03179472943,59.33775586,-27.08597923,-32.2517766
1,1,1,1,-0.05687015396,0.01355080569,0.04331934787,56.71431944,-13.02428613,-43.69003328
1,1,1,1,-0.05105669007,-0.0008493802535,0.05190607003,50.78232391,1.390060084,-52.17238397
1,1,1,1,-0.03904876166,-0.01942240705,0.05847116383,38.64547054,19.93311598,-58.57858642
1,1,1,1,-0.02653729218,-0.03302360185,0.05956089062,26.05653012,33.47610404,-59.53263407
1,1,1,1,-0.01902465496,-0.03954095616,0.05856560778,18.51668495,39.94779844,-58.4644833
1,1,1,1,-0.008097220095,-0.04731342187,0.05541063892,7.565311585,47.64705916,-55.21237066
1,1,1,1,0.007166764311,-0.05517897071,0.04801220361,-7.701242418,55.39501459,-47.69377209
1,1,1,1,0.02755478735,-0.06013562829,0.03258084876,-28.03469395,60.16533925,-32.13064536
1,1,1,1,0.03946174668,-0.05924167637,0.01977993402,-39.8721736,59.14296879,-19.27079524
1,1,1,1,0.04941143068,-0.0548190699,0.005407642493,-49.7245521,54.59478876,-4.870236708
1,1,1,1,0.05430320323,-0.05019303607,-0.004110164177,-54.5439493,49.89313385,4.650815391
1,1,1,1,0.05448216891,-0.04996725472,-0.00451491124,-54.71966909,49.66431936,5.055349669
1,1,1,1,0.05667119751,-0.04667168474,-0.009999510218,-56.86216814,46.32983063,10.53233745
1,1,1,1,0.05993097713,-0.03737553409,-0.02255544109,-60.00955625,36.95053735,23.05901886
1,1,1,1,0.06055344866,-0.02978113685,-0.03077231008,-60.54906924,29.3111964,31.2378728
1,1,1,1,0.05587263888,-0.007726008249,-0.04814662938,-55.66443954,7.188966768,48.47547274
1,1,1,1,0.04708477494,0.009370959427,-0.05645573335,-46.7446826,-9.904846103,56.64952867
1,1,1,1,0.04222128055,0.0163946217,-0.05861590128,-41.83372851,-16.91540054,58.74912902
1,1,1,1,0.03641542435,0.0235799752,-0.0599953986,-35.98342953,-24.07786234,60.06129184
1,1,1,1,0.01797624246,0.04090460012,-0.05888084151,-17.45922178,-41.30037218,58.75959391
1,1,1,1,-0.0002912748197,0.05232078359,-0.0520295072,0.8315088377,-52.58605744,51.75454857
1,1,1,1,-0.009494921608,0.056224138,-0.04672921498,10.02752257,-56.41544945,46.38792685
1,1,1,1,-0.01543261957,0.05807457526,-0.04264195437,15.95443849,-58.212675,42.25823647
1,1,1,1,-0.02530850582,0.05986650368,-0.03455799668,25.79688649,-59.91276954,34.11588302
1,1,1,1,-0.03526129575,0.05972386773,-0.02446257088,35.69752576,-59.66517987,23.96765408
1,1,1,1,-0.04135075005,0.05834124285,-0.01699049181,41.74011083,-58.21329596,16.4731851
1,1,1,1,-0.04842619799,0.05485087412,-0.006424674825,48.74313339,-54.62953649,5.886403069
1,1,1,1,-0.05167803391,0.05215808662,-0.0004800514928,51.94969223,-51.89047947,-0.05921279806
1,1,1,1,-0.05311347417,0.05062309275,0.002490382613,53.36173194,-50.33026202,-3.031469951
1,1,1,1,-0.05431829333,0.04910033992,0.005217954572,54.54450573,-48.7871168,-5.757388961
1,1,1,1,-0.05530590715,0.04764372188,0.007662186412,55.51188695,-47.3127126,-8.19917438
1,1,1,1,-0.05540779629,0.04748037764,0.007927419784,55.61155317,-47.14746572,-8.464087489
1,1,1,1,-0.05555960355,0.04723187714,0.008327727538,55.75999524,-46.89610384,-8.863891436
1,1,1,1,-0.05565083425,0.04707947078,0.008571364601,55.84917177,-46.741962,-9.107209804
1,1,1,1,-0.05602663434,0.04642561368,0.009601021782,56.21623992,-46.08082107,-10.13541888
1,1,1,1,-0.05803092038,0.04190057786,0.01613034352,58.16538515,-41.5142955,-16.65108968
1,1,1,1,-0.05917315251,0.03764794478,0.02152520856,59.25538261,-37.2250547,-22.03032795
1,1,1,1,-0.05929700074,0.03698824364,0.02230875794,59.37174447,-36.56065135,-22.81109315
1,1,1,1,-0.05976108873,0.03333405659,0.02642703298,59.7955176,-32.88272168,-26.91279595
1,1,1,1,-0.05914876231,0.02147482597,0.03767393717,59.06629922,-20.97133127,-38.09496798
1,1,1,1,-0.05187427067,2.65E-10,0.05187427123,51.60676388,0.5392926437,-52.14605655
1,1,1,1,-0.03604477337,-0.02346355444,0.0595083273,35.61405248,23.96114045,-59.575193
1,1,1,1,-0.002681509237,-0.05062055482,0.05330206527,2.144029243,50.91173432,-53.0557636
1,1,1,1,0.006240629647,-0.05487754268,0.0486369143,-6.776570217,55.09877125,-48.32220108
1,1,1,1,0.02542529916,-0.05992517282,0.03449987493,-25.9146295,59.97285841,-34.05822894
1,1,1,1,0.03826553712,-0.05937634167,0.02111080568,-38.68297667,59.2878686,-20.60489197
1,1,1,1,0.04654497855,-0.05637091695,0.009825939274,-46.88671511,56.18095266,-9.294237575
1,1,1,1,0.04732600517,-0.0559239542,0.008597949889,-47.65905392,55.72356422,-8.064510328
1,1,1,1,0.04831349588,-0.05530349776,0.006990002734,-48.63684872,55.09055544,-6.45370675
1,1,1,1,0.05131347532,-0.0529876393,0.001674164812,-51.59736376,52.73059639,-1.133232662
1,1,1,1,0.05381734341,-0.05036793677,-0.003449405832,-54.06186506,50.0712977,3.990567332
1,1,1,1,0.05653752723,-0.046328756,-0.01020877044,-56.72517142,45.98389258,10.74127882
1,1,1,1,0.05990190465,-0.03575774003,-0.02414416385,-59.96337456,35.32208768,24.64128686
0,0,0,0,2.695867197,-6.782985685,4.087118267,-56.40514192,7.25138641,49.15375519
0,0,0,0,4.489596653,-6.704046892,2.214450029,-46.28117884,-11.770444,58.05162255
0,0,0,0,5.941588869,-5.892488424,-0.04910064378,-30.32874275,-31.04742794,61.37617039
0,0,0,0,6.537422907,-4.990805267,-1.546617833,-17.88240459,-41.90832657,59.79073087
0,0,0,0,6.816489004,-3.826697252,-2.989791937,-4.357072631,-50.84388551,55.20095785
0,0,0,0,6.686316327,-2.119463985,-4.566852519,12.68097946,-58.35190018,45.67092044
0,0,0,0,6.463234071,-1.308415116,-5.154819127,19.9385753,-60.24558682,40.30701124
0,0,0,0,6.239251508,-0.7044494017,-5.534802277,25.04310936,-61.05557194,36.01246231
0,0,0,0,5.80374636,0.2233715284,-6.027118054,32.41037086,-61.35129861,28.94092748
0,0,0,0,5.519714495,0.7300619164,-6.249776575,36.19388147,-61.03337833,24.8394966
0,0,0,0,4.395244266,2.334587016,-6.729831437,47.00800227,-57.69194852,10.68394601
0,0,0,0,3.960869895,2.842734334,-6.803604383,50.02663121,-55.82165497,5.795023509
0,0,0,0,3.341862124,3.491674366,-6.833536641,53.54850953,-52.76642369,-0.7820860855
0,0,0,0,3.324735605,3.50852304,-6.833258796,53.63446701,-52.676149,-0.9583182558
0,0,0,0,3.314553393,3.518513628,-6.833067172,53.68529695,-52.62234093,-1.062956262
0,0,0,0,3.295142074,3.537505256,-6.83264748,53.78163471,-52.51947938,-1.262155579
0,0,0,0,3.019630378,3.799574149,-6.819204676,55.07132471,-51.02069296,-4.050631993
0,0,0,0,3.010995529,3.807567474,-6.818563152,55.10946039,-50.97257685,-4.136883778
0,0,0,0,2.999441594,3.818242587,-6.81768433,55.16027625,-50.90808872,-4.252187776
0,0,0,0,2.030970668,4.635492192,-6.666463004,58.61502247,-45.10014102,-13.51488152
0,0,0,0,1.914461332,4.724151179,-6.638612655,58.9304843,-44.35134871,-14.57913566
0,0,0,0,1.578360776,4.969113481,-6.547474401,59.72848756,-42.13524288,-17.59324476
0,0,0,0,-1.152977427,6.409529197,-5.256551911,60.50266799,-21.26992676,-39.2327413
0,0,0,0,-3.422179495,6.832744671,-3.410565313,53.12021585,0.07807341397,-53.19828934
0,0,0,0,-4.086500708,6.785380688,-2.698880117,49.18206048,7.216204467,-56.39826502
0,0,0,0,-5.363779868,6.346353188,-0.9825734542,38.00004739,22.74605005,-60.74609752
0,0,0,0,-6.143896325,5.658359521,0.485536673,26.81424426,34.40911532,-61.22335966
0,0,0,0,-6.829448194,3.337406919,3.492041147,-0.8242379009,53.5623229,-52.73808515
0,0,0,0,-6.778948454,2.669466152,4.109482177,-7.492709887,56.50334599,-49.01063626
0,0,0,0,-6.318575819,0.9156596603,5.402916039,-23.30154664,60.82459455,-37.52304799
0,0,0,0,-5.46569119,-0.8120466488,6.277737721,-36.80326713,60.93786178,-24.13459473
0,0,0,0,-4.611819288,-2.054887064,6.666706236,-45.26901058,58.52574268,-13.25673218
0,0,0,0,-3.783527999,-3.030603529,6.814131414,-51.09585463,54.99325925,-3.897404711
0,0,0,0,-3.734944323,-3.082633834,6.817578043,-51.38366965,54.75908691,-3.375417342
0,0,0,0,-3.458411238,-3.369311058,6.827722183,-52.92358777,53.37706044,-0.4534727517
0,0,0,0,-3.451918939,-3.375854674,6.827773498,-52.95780256,53.34364471,-0.3858422354
0,0,0,0,-3.443998947,-3.383826003,6.827824837,-52.99942451,53.30282225,-0.303397828
0,0,0,0,-3.437338367,-3.390520197,6.82785845,-53.03432867,53.26844166,-0.2341130696
0,0,0,0,-3.426493601,-3.401401047,6.827894534,-53.09096623,53.21236641,-0.1214002617
0,0,0,0,-3.391629745,-3.436225202,6.827854833,-53.27142969,53.03128751,0.2401421014
0,0,0,0,-3.375335514,-3.452419919,6.82775532,-53.35493247,52.94623718,0.4086952015
0,0,0,0,-3.363808474,-3.463845602,6.827653963,-53.41368369,52.88590938,0.5277742282
0,0,0,0,-3.35093724,-3.476573462,6.827510589,-53.47897272,52.81838997,0.6605826589
0,0,0,0,-3.341412172,-3.485971982,6.82738404,-53.52707625,52.76831768,0.7587584821
0,0,0,0,-3.321884285,-3.505186259,6.82707043,-53.62513405,52.66538065,0.959753313
0,0,0,0,-3.267502649,-3.55831378,6.825816315,-53.8942567,52.37674451,1.517512105
0,0,0,0,-2.914315086,-3.890221591,6.804536564,-55.50582552,50.43403222,5.07179321
0,0,0,0,-2.540391702,-4.218308961,6.758700551,-56.97019289,48.25636376,8.713829039
0,0,0,0,-1.394181158,-5.091272969,6.485454017,-60.08173685,40.89228602,19.18945075
0,0,0,0,-0.5577697989,-5.614287387,6.172057077,-61.16941321,34.92721151,26.24220161
0,0,0,0,-0.1734595954,-5.824310433,5.99776992,-61.35484639,32.02913436,29.32571195
0,0,0,0,0.1543435758,-5.988616787,5.834273102,-61.35917691,29.48028647,31.87889035
0,0,0,0,2.198491037,-6.697483026,4.498991884,-58.10969727,11.94786637,46.16183082
0,0,0,0,3.4177524,-6.828154013,3.410401509,-53.14038327,-0.02526153292,53.16564472
0,0,0,0,4.741664961,-6.626332826,1.884667764,-44.17847411,-14.80944,58.98791402
0,0,0,0,5.557275463,-6.215674452,0.6583988904,-35.68649046,-25.40301008,61.08950044
0,0,0,0,6.110729788,-5.696076897,-0.4146529879,-27.42473143,-33.84139251,61.26612384
0,0,0,0,6.583552323,-4.865538829,-1.718013589,-16.35474506,-43.0565921,59.41133706
0,0,0,0,6.802399789,-2.862991144,-3.939408737,5.557389575,-55.71743162,50.16004195
0,0,0,0,6.514224227,-1.475466876,-5.03875744,18.45859461,-59.92674142,41.46814669
0,0,0,0,5.951507131,-0.07034248734,-5.88116473,30.11832364,-61.3789019,31.26057815
0,0,0,0,5.45812783,0.8300763984,-6.288204313,36.90079502,-60.93154555,24.03075042
0,0,0,0,4.834725064,1.76400333,-6.598728477,43.35686173,-59.30929282,15.95243097
0,0,0,0,4.494923718,2.209391992,-6.704315792,46.21503306,-58.09454718,11.879514
0,0,0,0,4.416500635,2.3070731,-6.723573818,46.82165118,-57.78768081,10.96602951
0,0,0,0,3.648298079,3.179709558,-6.828007719,51.8903493,-54.34493075,2.454581338
0,0,0,0,3.106627714,3.717851999,-6.824479793,54.66380496,-51.51708758,-3.146717497
0,0,0,0,2.824427133,3.976825847,-6.801253058,55.88673009,-49.93282193,-5.95390827
0,0,0,0,2.19822926,4.504741799,-6.702971137,58.11542818,-46.17487236,-11.94055593
0,0,0,0,1.795450133,4.812882057,-6.608332267,59.22306802,-43.59475662,-15.62831151
0,0,0,0,1.780743165,4.823692252,-6.604435494,59.25893841,-43.49826023,-15.7606783
0,0,0,0,1.547616251,4.991016815,-6.538633142,59.78567736,-41.94769846,-17.83797901
0,0,0,0,0.8597114015,5.441898239,-6.301609716,60.89508198,-37.14986912,-23.74521297
0,0,0,0,-0.2040976219,6.018431954,-5.814334405,61.35812408,-29.10404832,-32.25407588
0,0,0,0,-1.988740813,6.657586073,-4.66884533,58.73158232,-13.90439116,-44.82719127
0,0,0,0,-3.188280223,6.830115216,-3.64183506,54.29910448,-2.354292461,-51.94481212
0,0,0,0,-4.088742573,6.787890162,-2.699147655,49.18990745,7.206857437,-56.39676499
0,0,0,0,-5.940522831,5.897310234,0.04321253748,30.34396312,31.03891338,-61.38287669
0,0,0,0,-6.644512231,4.706744653,1.937767525,14.33961358,44.51878417,-58.85839794
0,0,0,0,-6.779935713,4.131826374,2.648109289,7.672189194,48.90614837,-56.57833775
0,0,0,0,-6.730901128,2.346688595,4.384212489,-10.59460152,57.65766341,-47.06306208
0,0,0,0,-6.433372677,1.224335627,5.209037009,-20.6957668,60.39292359,-39.69715697
0,0,0,0,-6.157509929,0.5154245374,5.642085353,-26.61978442,61.20827805,-34.58849381
0,0,0,0,-5.414715513,-0.8995570884,6.314272566,-37.44712993,60.84181965,-23.3946899
0,0,0,0,-4.510959199,-2.186420765,6.697379933,-46.11004139,58.14043632,-12.0303951
0,0,0,0,-4.308058268,-2.436299752,6.744357988,-47.64995615,57.3314531,-9.681497124
0,0,0,0,-4.128219207,-2.648407474,6.77662665,-48.91763148,56.56580206,-7.648170756
0,0,0,0,-4.057131715,-2.729982464,6.787114149,-49.39519506,56.25137182,-6.856176927
0,0,0,0,-4.034326888,-2.755889525,6.790216383,-49.54567741,56.14914306,-6.603465813
0,0,0,0,-3.98873145,-2.807312737,6.796044157,-49.84266019,55.94280544,-6.100145423
0,0,0,0,-3.723314056,-3.0971392,6.820453227,-51.47272153,54.69240046,-3.219679101
0,0,0,0,-3.57256153,-3.254915497,6.827476999,-52.32760024,53.94672116,-1.61912109
0,0,0,0,-3.500104137,-3.329080104,6.829184212,-52.72117495,53.57966374,-0.8584889576
0,0,0,0,-3.478739158,-3.350746926,6.829486056,-52.83513437,53.47038677,-0.6352525692
0,0,0,0,-3.440284844,-3.389516315,6.829801131,-53.03787957,53.27251804,-0.234638638
0,0,0,0,-3.40205656,-3.427769824,6.829826356,-53.23644509,53.07431849,0.1621264373
0,0,0,0,-3.369292406,-3.460329514,6.829621892,-53.40428321,52.90327572,0.5010073178
0,0,0,0,-3.335140606,-3.494048297,6.829188875,-53.57694833,52.72384826,0.8530999034
0,0,0,0,-3.324614118,-3.504396396,6.829010486,-53.62970222,52.66831095,0.9613911042
0,0,0,0,-3.312787368,-3.515997604,6.828784944,-53.68871183,52.60578324,1.082928425
0,0,0,0,-3.286751682,-3.541443536,6.82819519,-53.81764961,52.46764959,1.349999848
0,0,0,0,-3.271263952,-3.556519911,6.827783835,-53.89372224,52.38516468,1.508557385
0,0,0,0,-3.259070133,-3.568358246,6.827428351,-53.95328783,52.32005857,1.633229089
0,0,0,0,-3.241755171,-3.585120768,6.826875911,-54.03737522,52.22736207,1.810012979
0,0,0,0,-3.201312202,-3.624056856,6.82536903,-54.23153361,52.00972545,2.221807989
0,0,0,0,-3.186983524,-3.637779369,6.824762866,-54.29957268,51.93224327,2.367329243
0,0,0,0,-3.138997479,-3.68346244,6.822459892,-54.5246003,51.67134337,2.853256759
0,0,0,0,-3.130353096,-3.691647543,6.822000612,-54.56467681,51.62411352,2.940563127
0,0,0,0,-3.116397241,-3.704833473,6.821230687,-54.62908291,51.54771613,3.08136662
0,0,0,0,-3.092771901,-3.727075679,6.819847553,-54.7372861,51.41797216,3.319313777
0,0,0,0,-3.084315356,-3.735012863,6.819328192,-54.77576489,51.37140517,3.404359559
0,0,0,0,-3.014982666,-3.799608868,6.814591508,-55.08627562,50.98713383,4.099141616
0,0,0,0,-2.951256128,-3.858237843,6.809493944,-55.36396111,50.63007558,4.73388537
0,0,0,0,-2.889602708,-3.914291735,6.803894416,-55.62568475,50.28116902,5.344515564
